ID,path,label,speaker_id,spoof_method
0268.111028.015536.0293.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0293.1.wav,spoof,0268,meta-mms
0268.111028.015536.0294.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0294.1.wav,spoof,0268,meta-mms
0268.111028.015536.0296.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0296.1.wav,spoof,0268,meta-mms
0268.111028.015536.0297.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0297.1.wav,spoof,0268,meta-mms
0268.111028.015536.0298.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0298.1.wav,spoof,0268,meta-mms
0268.111028.015536.0299.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0299.1.wav,spoof,0268,meta-mms
0268.111028.015536.0300.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0300.1.wav,spoof,0268,meta-mms
0268.111028.015536.0301.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0301.1.wav,spoof,0268,meta-mms
0268.111028.015536.0302.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0302.1.wav,spoof,0268,meta-mms
0268.111028.015536.0303.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0303.1.wav,spoof,0268,meta-mms
0268.111028.015536.0304.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0304.1.wav,spoof,0268,meta-mms
0268.111028.015536.0305.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0305.1.wav,spoof,0268,meta-mms
0268.111028.015536.0306.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0306.1.wav,spoof,0268,meta-mms
0268.111028.015536.0307.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0307.1.wav,spoof,0268,meta-mms
0268.111028.015536.0308.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0308.1.wav,spoof,0268,meta-mms
0268.111028.015536.0309.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0309.1.wav,spoof,0268,meta-mms
0268.111028.015536.0310.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0310.1.wav,spoof,0268,meta-mms
0268.111028.015536.0311.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0311.1.wav,spoof,0268,meta-mms
0268.111028.015536.0313.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0313.1.wav,spoof,0268,meta-mms
0268.111028.015536.0314.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0314.1.wav,spoof,0268,meta-mms
0268.111028.015536.0316.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0316.1.wav,spoof,0268,meta-mms
0268.111028.015536.0317.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0317.1.wav,spoof,0268,meta-mms
0268.111028.015536.0318.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0318.1.wav,spoof,0268,meta-mms
0268.111028.015536.0319.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0319.1.wav,spoof,0268,meta-mms
0268.111028.015536.0320.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0320.1.wav,spoof,0268,meta-mms
0268.111028.015536.0321.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0321.1.wav,spoof,0268,meta-mms
0268.111028.015536.0322.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0322.1.wav,spoof,0268,meta-mms
0268.111028.015536.0323.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0323.1.wav,spoof,0268,meta-mms
0268.111028.015536.0324.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0324.1.wav,spoof,0268,meta-mms
0268.111028.015536.0325.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0325.1.wav,spoof,0268,meta-mms
0268.111028.015536.0326.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0326.1.wav,spoof,0268,meta-mms
0268.111028.015536.0327.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0327.1.wav,spoof,0268,meta-mms
0268.111028.015536.0328.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0328.1.wav,spoof,0268,meta-mms
0268.111028.015536.0329.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0329.1.wav,spoof,0268,meta-mms
0268.111028.015536.0330.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0330.1.wav,spoof,0268,meta-mms
0268.111028.015536.0331.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0331.1.wav,spoof,0268,meta-mms
0268.111028.015536.0332.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0332.1.wav,spoof,0268,meta-mms
0268.111028.015536.0333.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0333.1.wav,spoof,0268,meta-mms
0268.111028.015536.0334.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0334.1.wav,spoof,0268,meta-mms
0268.111028.015536.0335.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0335.1.wav,spoof,0268,meta-mms
0268.111028.015536.0337.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0337.1.wav,spoof,0268,meta-mms
0268.111028.015536.0338.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0338.1.wav,spoof,0268,meta-mms
0268.111028.015536.0339.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0339.1.wav,spoof,0268,meta-mms
0268.111028.015536.0342.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0342.1.wav,spoof,0268,meta-mms
0268.111028.015536.0343.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0343.1.wav,spoof,0268,meta-mms
0268.111028.015536.0344.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0344.1.wav,spoof,0268,meta-mms
0268.111028.015536.0345.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0345.1.wav,spoof,0268,meta-mms
0268.111028.015536.0346.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0346.1.wav,spoof,0268,meta-mms
0268.111028.015536.0348.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0348.1.wav,spoof,0268,meta-mms
0268.111028.015536.0349.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0349.1.wav,spoof,0268,meta-mms
0268.111028.015536.0350.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0350.1.wav,spoof,0268,meta-mms
0268.111028.015536.0351.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0351.1.wav,spoof,0268,meta-mms
0268.111028.015536.0353.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0353.1.wav,spoof,0268,meta-mms
0268.111028.015536.0354.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0354.1.wav,spoof,0268,meta-mms
0268.111028.015536.0355.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0355.1.wav,spoof,0268,meta-mms
0268.111028.015536.0356.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0356.1.wav,spoof,0268,meta-mms
0268.111028.015536.0357.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0357.1.wav,spoof,0268,meta-mms
0268.111028.015536.0358.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0358.1.wav,spoof,0268,meta-mms
0268.111028.015536.0360.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0360.1.wav,spoof,0268,meta-mms
0268.111028.015536.0361.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0361.1.wav,spoof,0268,meta-mms
0268.111028.015536.0362.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0362.1.wav,spoof,0268,meta-mms
0268.111028.015536.0363.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0363.1.wav,spoof,0268,meta-mms
0268.111028.015536.0364.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0364.1.wav,spoof,0268,meta-mms
0268.111028.015536.0365.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0365.1.wav,spoof,0268,meta-mms
0268.111028.015536.0368.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0368.1.wav,spoof,0268,meta-mms
0268.111028.015536.0370.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0370.1.wav,spoof,0268,meta-mms
0268.111028.015536.0371.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0371.1.wav,spoof,0268,meta-mms
0268.111028.015536.0373.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0373.1.wav,spoof,0268,meta-mms
0268.111028.015536.0374.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0374.1.wav,spoof,0268,meta-mms
0268.111028.015536.0375.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0375.1.wav,spoof,0268,meta-mms
0268.111028.015536.0376.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0376.1.wav,spoof,0268,meta-mms
0268.111028.015536.0377.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0377.1.wav,spoof,0268,meta-mms
0268.111028.015536.0378.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0378.1.wav,spoof,0268,meta-mms
0268.111028.015536.0380.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0380.1.wav,spoof,0268,meta-mms
0268.111028.015536.0381.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0381.1.wav,spoof,0268,meta-mms
0268.111028.015536.0382.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0382.1.wav,spoof,0268,meta-mms
0268.111028.015536.0383.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0383.1.wav,spoof,0268,meta-mms
0268.111028.015536.0384.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0384.1.wav,spoof,0268,meta-mms
0268.111028.015536.0385.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0385.1.wav,spoof,0268,meta-mms
0268.111028.015536.0387.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0387.1.wav,spoof,0268,meta-mms
0268.111028.015536.0388.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0388.1.wav,spoof,0268,meta-mms
0268.111028.015536.0389.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0389.1.wav,spoof,0268,meta-mms
0268.111028.015536.0391.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0391.1.wav,spoof,0268,meta-mms
0268.111028.015536.0392.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0392.1.wav,spoof,0268,meta-mms
0268.111028.015536.0393.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0393.1.wav,spoof,0268,meta-mms
0268.111028.015536.0396.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0396.1.wav,spoof,0268,meta-mms
0268.111028.015536.0398.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0398.1.wav,spoof,0268,meta-mms
0268.111028.015536.0399.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0399.1.wav,spoof,0268,meta-mms
0268.111028.015536.0400.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0400.1.wav,spoof,0268,meta-mms
0268.111028.015536.0402.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0402.1.wav,spoof,0268,meta-mms
0268.111028.015536.0403.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0403.1.wav,spoof,0268,meta-mms
0268.111028.015536.0404.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0404.1.wav,spoof,0268,meta-mms
0268.111028.015536.0405.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0405.1.wav,spoof,0268,meta-mms
0268.111028.015536.0406.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0406.1.wav,spoof,0268,meta-mms
0268.111028.015536.0408.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0408.1.wav,spoof,0268,meta-mms
0268.111028.015536.0409.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0409.1.wav,spoof,0268,meta-mms
0268.111028.015536.0410.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0410.1.wav,spoof,0268,meta-mms
0268.111028.015536.0411.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0411.1.wav,spoof,0268,meta-mms
0268.111028.015536.0412.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0412.1.wav,spoof,0268,meta-mms
0268.111028.015536.0413.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0413.1.wav,spoof,0268,meta-mms
0268.111028.015536.0414.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0414.1.wav,spoof,0268,meta-mms
0268.111028.015536.0415.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0415.1.wav,spoof,0268,meta-mms
0268.111028.015536.0416.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0416.1.wav,spoof,0268,meta-mms
0268.111028.015536.0417.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0417.1.wav,spoof,0268,meta-mms
0268.111028.015536.0418.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0418.1.wav,spoof,0268,meta-mms
0268.111028.015536.0419.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0419.1.wav,spoof,0268,meta-mms
0268.111028.015536.0421.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0421.1.wav,spoof,0268,meta-mms
0268.111028.015536.0422.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0422.1.wav,spoof,0268,meta-mms
0268.111028.015536.0424.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0424.1.wav,spoof,0268,meta-mms
0268.111028.015536.0425.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0425.1.wav,spoof,0268,meta-mms
0268.111028.015536.0427.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0427.1.wav,spoof,0268,meta-mms
0268.111028.015536.0428.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0428.1.wav,spoof,0268,meta-mms
0268.111028.015536.0429.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0429.1.wav,spoof,0268,meta-mms
0268.111028.015536.0431.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0431.1.wav,spoof,0268,meta-mms
0268.111028.015536.0432.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0432.1.wav,spoof,0268,meta-mms
0268.111028.015536.0436.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0436.1.wav,spoof,0268,meta-mms
0268.111028.015536.0438.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0438.1.wav,spoof,0268,meta-mms
0268.111028.015536.0442.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0442.1.wav,spoof,0268,meta-mms
0268.111028.015536.0444.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0444.1.wav,spoof,0268,meta-mms
0268.111028.015536.0446.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0446.1.wav,spoof,0268,meta-mms
0268.111028.015536.0447.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0447.1.wav,spoof,0268,meta-mms
0268.111028.015536.0448.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0448.1.wav,spoof,0268,meta-mms
0268.111028.015536.0450.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0450.1.wav,spoof,0268,meta-mms
0268.111028.015536.0451.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0451.1.wav,spoof,0268,meta-mms
0268.111028.015536.0452.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0452.1.wav,spoof,0268,meta-mms
0268.111028.015536.0454.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0454.1.wav,spoof,0268,meta-mms
0268.111028.015536.0455.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0455.1.wav,spoof,0268,meta-mms
0268.111028.015536.0456.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0456.1.wav,spoof,0268,meta-mms
0268.111028.015536.0459.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0459.1.wav,spoof,0268,meta-mms
0268.111028.015536.0462.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0462.1.wav,spoof,0268,meta-mms
0268.111028.015536.0463.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0463.1.wav,spoof,0268,meta-mms
0268.111028.015536.0464.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0464.1.wav,spoof,0268,meta-mms
0268.111028.015536.0465.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0465.1.wav,spoof,0268,meta-mms
0268.111028.015536.0466.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0466.1.wav,spoof,0268,meta-mms
0268.111028.015536.0467.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0467.1.wav,spoof,0268,meta-mms
0268.111028.015536.0468.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0468.1.wav,spoof,0268,meta-mms
0268.111028.015536.0471.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0471.1.wav,spoof,0268,meta-mms
0268.111028.015536.0472.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0472.1.wav,spoof,0268,meta-mms
0268.111028.015536.0473.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0473.1.wav,spoof,0268,meta-mms
0268.111028.015536.0474.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0474.1.wav,spoof,0268,meta-mms
0268.111028.015536.0475.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0475.1.wav,spoof,0268,meta-mms
0268.111028.015536.0480.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0480.1.wav,spoof,0268,meta-mms
0268.111028.015536.0481.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0481.1.wav,spoof,0268,meta-mms
0268.111028.015536.0483.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0483.1.wav,spoof,0268,meta-mms
0268.111028.015536.0484.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0484.1.wav,spoof,0268,meta-mms
0268.111028.015536.0485.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0485.1.wav,spoof,0268,meta-mms
0268.111028.015536.0488.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0488.1.wav,spoof,0268,meta-mms
0268.111028.015536.0494.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0494.1.wav,spoof,0268,meta-mms
0268.111028.015536.0495.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0495.1.wav,spoof,0268,meta-mms
0268.111028.015536.0496.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0496.1.wav,spoof,0268,meta-mms
0268.111028.015536.0497.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0497.1.wav,spoof,0268,meta-mms
0268.111028.015536.0499.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0499.1.wav,spoof,0268,meta-mms
0268.111028.015536.0501.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0501.1.wav,spoof,0268,meta-mms
0268.111028.015536.0503.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0503.1.wav,spoof,0268,meta-mms
0268.111028.015536.0506.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0506.1.wav,spoof,0268,meta-mms
0268.111028.015536.0508.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0508.1.wav,spoof,0268,meta-mms
0268.111028.015536.0511.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0511.1.wav,spoof,0268,meta-mms
0268.111028.015536.0513.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0513.1.wav,spoof,0268,meta-mms
0268.111028.015536.0514.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0514.1.wav,spoof,0268,meta-mms
0268.111028.015536.0516.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0516.1.wav,spoof,0268,meta-mms
