speaker_id	wav_filename	transcript	saying
0305	0305.120229.095445.0482.wav	16	disisais
0305	0305.120229.095445.0483.wav	39	trayntay noybe
0305	0305.120229.095445.0485.wav	87	otsentay syete
0305	0305.120229.095445.0487.wav	77	sitentay syete
0305	0305.120229.095445.0488.wav	92	nobentay dos
0305	0305.120229.095445.0490.wav	88	otsentay otso
0305	0305.120229.095445.0491.wav	15	kinse
0305	0305.120229.095445.0492.wav	14	katorse
0305	0305.120229.095445.0494.wav	47	kwarentay syete
0305	0305.120229.095445.0495.wav	95	nobentay singko
0308	0308.120301.065312.0521.wav	90	nobenta
0308	0308.120301.065312.0522.wav	25	baynte singko
0308	0308.120301.065312.0523.wav	73	sitentay tres
0308	0308.120301.065312.0524.wav	27	baynte syete
0308	0308.120301.065312.0525.wav	16	disisais
0308	0308.120301.065312.0526.wav	22	baynte dos
0308	0308.120301.065312.0527.wav	91	nobentay uno
0308	0308.120301.065312.0529.wav	28	baynte otso
0308	0308.120301.065312.0531.wav	47	kwarentay syete
0308	0308.120301.065312.0532.wav	91	nobentay uno
0309	0309.120302.050358.0521.wav	32	trayntay dos
0309	0309.120302.050358.0522.wav	38	trayntay otso
0309	0309.120302.050358.0523.wav	12	dose
0309	0309.120302.050358.0525.wav	18	disiotso
0309	0309.120302.050358.0526.wav	17	disisyete
0309	0309.120302.050358.0528.wav	92	nobentay dos
0309	0309.120302.050358.0530.wav	84	otsentay kwatro
0309	0309.120302.050358.0532.wav	49	kwarentay noybe
0309	0309.120302.050358.0534.wav	92	nobentay dos
0309	0309.120302.050358.0538.wav	28	baynte otso
0310	0310.120306.011014.0484.wav	77	sitentay syete
0310	0310.120306.011014.0485.wav	92	nobentay dos
0310	0310.120306.011014.0486.wav	53	singkwentay tres
0310	0310.120306.011014.0487.wav	90	nobenta
0310	0310.120306.011014.0488.wav	87	otsentay syete
0310	0310.120306.011014.0489.wav	30	traynta
0310	0310.120306.011014.0490.wav	68	saysentay otso
0310	0310.120306.011014.0491.wav	58	singkwentay otso
0310	0310.120306.011014.0492.wav	35	trayntay singko
0310	0310.120306.011014.0493.wav	61	saysentay uno
0314	0314.120315.070620.0503.wav	46	kwarentay sais
0314	0314.120315.070620.0504.wav	95	nobentay singko
0314	0314.120315.070620.0505.wav	30	traynta
0314	0314.120315.070620.0506.wav	20	baynte
0314	0314.120315.070620.0508.wav	55	singkwentay singko
0314	0314.120315.070620.0509.wav	88	otsentay otso
0314	0314.120315.070620.0511.wav	16	disisais
0314	0314.120315.070620.0513.wav	64	saysentay kwatro
0314	0314.120315.070620.0514.wav	75	sitentay singko
0314	0314.120315.070620.0515.wav	72	sitentay dos
0315	0315.120315.102131.0491.wav	27	baynte syete
0315	0315.120315.102131.0492.wav	28	baynte otso
0315	0315.120315.102131.0495.wav	74	sitentay kwatro
0315	0315.120315.102131.0496.wav	14	katorse
0315	0315.120315.102131.0497.wav	15	kinse
0315	0315.120315.102131.0498.wav	32	trayntay dos
0315	0315.120315.102131.0499.wav	80	otsenta
0315	0315.120315.102131.0500.wav	13	trese
0315	0315.120315.102131.0501.wav	69	saysentay noybe
0316	0316.120315.004525.0484.wav	78	sitentay otso
0316	0316.120315.004525.0486.wav	91	nobentay uno
0316	0316.120315.004525.0488.wav	88	otsentay otso
0316	0316.120315.004525.0489.wav	17	disisyete
0316	0316.120315.004525.0490.wav	79	sitentay noybe
0316	0316.120315.004525.0492.wav	61	saysentay uno
0316	0316.120315.004525.0493.wav	80	otsenta
0316	0316.120315.004525.0494.wav	71	sitentay uno
0316	0316.120315.004525.0495.wav	54	singkwentay kwatro
0316	0316.120315.004525.0496.wav	37	trayntay syete
0324	0324.120419.082435.0498.wav	92	nobentay dos
0324	0324.120419.082435.0500.wav	80	otsenta
0324	0324.120419.082435.0501.wav	94	nobentay kwatro
0324	0324.120419.082435.0502.wav	65	saysentay singko
0324	0324.120419.082435.0503.wav	32	trayntay dos
0324	0324.120419.082435.0504.wav	54	singkwentay kwatro
0324	0324.120419.082435.0506.wav	20	baynte
0324	0324.120419.082435.0507.wav	84	otsentay kwatro
0325	0325.120419.053917.0527.wav	89	otsentay noybe
0325	0325.120419.053917.0529.wav	88	otsentay otso
0325	0325.120419.053917.0531.wav	49	kwarentay noybe
0325	0325.120419.053917.0533.wav	25	baynte singko
0325	0325.120419.053917.0534.wav	15	kinse
0325	0325.120419.053917.0536.wav	84	otsentay kwatro
0325	0325.120419.053917.0537.wav	97	nobentay syete
0325	0325.120419.053917.0538.wav	57	singkwentay syete
0325	0325.120419.053917.0539.wav	46	kwarentay sais
0325	0325.120419.053917.0541.wav	38	trayntay otso
0326	0326.120419.095230.0514.wav	32	trayntay dos
0326	0326.120419.095230.0515.wav	50	singkwenta
0326	0326.120419.095230.0517.wav	45	kwarentay singko
0326	0326.120419.095230.0518.wav	32	trayntay dos
0326	0326.120419.095230.0521.wav	66	saysentay sais
0326	0326.120419.095230.0522.wav	43	kwarentay tres
0326	0326.120419.095230.0523.wav	17	disisyete
0326	0326.120419.095230.0524.wav	38	trayntay otso
0326	0326.120419.095230.0525.wav	26	baynte sais
0326	0326.120419.095230.0527.wav	97	nobentay syete
0329	0329.120427.070452.0501.wav	47	kwarentay syete
0329	0329.120427.070452.0502.wav	83	otsentay tres
0329	0329.120427.070452.0503.wav	92	nobentay dos
0329	0329.120427.070452.0504.wav	56	singkwentay sais
0329	0329.120427.070452.0506.wav	84	otsentay kwatro
0329	0329.120427.070452.0507.wav	97	nobentay syete
0329	0329.120427.070452.0508.wav	46	kwarentay sais
0329	0329.120427.070452.0509.wav	29	baynte noybe
0333	0333.120511.010941.0508.wav	55	singkwentay singko
0333	0333.120511.010941.0509.wav	85	otsentay singko
0333	0333.120511.010941.0510.wav	45	kwarentay singko
0333	0333.120511.010941.0511.wav	47	kwarentay syete
0333	0333.120511.010941.0512.wav	99	nobentay noybe
0333	0333.120511.010941.0513.wav	28	baynte otso
0333	0333.120511.010941.0514.wav	22	baynte dos
0333	0333.120511.010941.0515.wav	71	sitentay uno
0333	0333.120511.010941.0516.wav	46	kwarentay sais
0333	0333.120511.010941.0517.wav	69	saysentay noybe
0334	0334.120511.024021.0515.wav	49	kwarentay noybe
0334	0334.120511.024021.0516.wav	73	sitentay tres
0334	0334.120511.024021.0519.wav	15	kinse
0334	0334.120511.024021.0521.wav	60	saysenta
0334	0334.120511.024021.0522.wav	71	sitentay uno
0334	0334.120511.024021.0523.wav	25	baynte singko
0334	0334.120511.024021.0524.wav	54	singkwentay kwatro
0334	0334.120511.024021.0525.wav	49	kwarentay noybe
0334	0334.120511.024021.0526.wav	81	otsentay uno
0336	0336.120511.010941.0508.wav	55	singkwentay singko
0336	0336.120511.010941.0509.wav	85	otsentay singko
0336	0336.120511.010941.0510.wav	45	kwarentay singko
0336	0336.120511.010941.0511.wav	47	kwarentay syete
0336	0336.120511.010941.0512.wav	99	nobentay noybe
0336	0336.120511.010941.0513.wav	28	baynte otso
0336	0336.120511.010941.0514.wav	22	baynte dos
0336	0336.120511.010941.0515.wav	71	sitentay uno
0336	0336.120511.010941.0516.wav	46	kwarentay sais
0336	0336.120511.010941.0517.wav	69	saysentay noybe
0345	0345.120521.052109.0362.wav	85	otsentay singko
0345	0345.120521.052109.0363.wav	64	saysentay kwatro
0345	0345.120521.052109.0365.wav	90	nobenta
0345	0345.120521.052109.0366.wav	99	nobentay noybe
0345	0345.120521.052109.0367.wav	98	nobentay otso
0345	0345.120521.052109.0368.wav	80	otsenta
0345	0345.120521.052109.0370.wav	19	disinoybe
0345	0345.120521.052109.0371.wav	29	baynte noybe
0348	0348.120521.082459.0215.wav	27	baynte syete
0348	0348.120521.082459.0216.wav	19	disinoybe
0348	0348.120521.082459.0217.wav	85	otsentay singko
0348	0348.120521.082459.0218.wav	75	sitentay singko
0348	0348.120521.082459.0219.wav	82	otsentay dos
0348	0348.120521.082459.0220.wav	26	baynte sais
0348	0348.120521.082459.0221.wav	80	otsenta
0348	0348.120521.082459.0222.wav	53	singkwentay tres
0348	0348.120521.082459.0223.wav	29	baynte noybe
0348	0348.120521.082459.0225.wav	100	usa ka gatos
0362	0362.120522.063529.0349.wav	74	sitentay kwatro
0362	0362.120522.063529.0350.wav	61	saysentay uno
0362	0362.120522.063529.0351.wav	37	trayntay syete
0362	0362.120522.063529.0352.wav	36	trayntay sais
0362	0362.120522.063529.0353.wav	90	nobenta
0362	0362.120522.063529.0354.wav	82	otsentay dos
0362	0362.120522.063529.0355.wav	73	sitentay tres
0362	0362.120522.063529.0356.wav	29	baynte noybe
0362	0362.120522.063529.0357.wav	48	kwarentay otso
0362	0362.120522.063529.0358.wav	12	dose
0379	0379.120523.063148.0237.wav	83	otsentay tres
0379	0379.120523.063148.0238.wav	89	otsentay noybe
0379	0379.120523.063148.0239.wav	67	saysentay syete
0379	0379.120523.063148.0240.wav	94	nobentay kwatro
0379	0379.120523.063148.0241.wav	51	singkwentay uno
0379	0379.120523.063148.0242.wav	42	kwarentay dos
0379	0379.120523.063148.0244.wav	65	saysentay singko
0379	0379.120523.063148.0245.wav	43	kwarentay tres
0379	0379.120523.063148.0246.wav	33	trayntay tres
0379	0379.120523.063148.0247.wav	100	usa ka gatos
0380	0380.120521.052109.0362.wav	85	otsentay singko
0380	0380.120521.052109.0363.wav	64	saysentay kwatro
0380	0380.120521.052109.0365.wav	90	nobenta
0380	0380.120521.052109.0366.wav	99	nobentay noybe
0380	0380.120521.052109.0367.wav	98	nobentay otso
0380	0380.120521.052109.0368.wav	80	otsenta
0380	0380.120521.052109.0370.wav	19	disinoybe
0380	0380.120521.052109.0371.wav	29	baynte noybe
0383	0383.120523.080943.0244.wav	31	trayntay uno
0383	0383.120523.080943.0245.wav	44	kwarentay kwatro
0383	0383.120523.080943.0246.wav	80	otsenta
0383	0383.120523.080943.0247.wav	30	traynta
0383	0383.120523.080943.0248.wav	40	kwarenta
0383	0383.120523.080943.0250.wav	23	baynte tres
0383	0383.120523.080943.0251.wav	99	nobentay noybe
0386	0386.120524.004855.0264.wav	13	trese
0386	0386.120524.004855.0265.wav	74	sitentay kwatro
0386	0386.120524.004855.0266.wav	89	otsentay noybe
0386	0386.120524.004855.0267.wav	74	sitentay kwatro
0386	0386.120524.004855.0268.wav	31	trayntay uno
0386	0386.120524.004855.0269.wav	29	baynte noybe
0386	0386.120524.004855.0270.wav	24	baynte kwatro
0386	0386.120524.004855.0271.wav	95	nobentay singko
0386	0386.120524.004855.0272.wav	52	singkwentay dos
0389	0389.120524.022412.0242.wav	67	saysentay syete
0389	0389.120524.022412.0244.wav	26	baynte sais
0389	0389.120524.022412.0245.wav	62	saysentay dos
0389	0389.120524.022412.0246.wav	75	sitentay singko
0389	0389.120524.022412.0247.wav	59	singkwentay noybe
0389	0389.120524.022412.0248.wav	49	kwarentay noybe
0389	0389.120524.022412.0249.wav	26	baynte sais
0389	0389.120524.022412.0250.wav	81	otsentay uno
0389	0389.120524.022412.0251.wav	67	saysentay syete
0392	0392.120524.050600.0314.wav	65	saysentay singko
0392	0392.120524.050600.0316.wav	41	kwarentay uno
0392	0392.120524.050600.0317.wav	66	saysentay sais
0392	0392.120524.050600.0318.wav	56	singkwentay sais
0392	0392.120524.050600.0319.wav	100	usa ka gatos
0392	0392.120524.050600.0320.wav	32	trayntay dos
0392	0392.120524.050600.0321.wav	81	otsentay uno
0392	0392.120524.050600.0322.wav	91	nobentay uno
0397	0397.120327.024105.0474.wav	80	otsenta
0397	0397.120327.024105.0475.wav	56	singkwentay sais
0397	0397.120327.024105.0476.wav	71	sitentay uno
0397	0397.120327.024105.0477.wav	98	nobentay otso
0397	0397.120327.024105.0478.wav	29	baynte noybe
0397	0397.120327.024105.0482.wav	15	kinse
0397	0397.120327.024105.0483.wav	77	sitentay syete
0397	0397.120327.024105.0484.wav	63	saysentay tres
